Frequency,Total,QuantumVacuum,Seismic,Newtonian,SuspensionThermal,Coating,Substrate,ExcessGas
114.384837729246,2.1508899692169E-25,1.97183319817724E-25,5.23934345070521E-36,2.74430840146705E-28,9.84261718936492E-28,7.14157801202382E-26,2.94250487726347E-26,3.7615472262998E-26
114.655580210961,2.15070804837737E-25,1.97193379185379E-25,5.22402756489513E-36,2.72493274724243E-28,9.83794669129957E-28,7.13415901019252E-26,2.94125718488418E-26,3.76092852023664E-26
114.926963524914,2.15052737164975E-25,1.97203517043792E-25,5.20820590893776E-36,2.70569399436754E-28,9.83367873142856E-28,7.1267480992781E-26,2.94001088639774E-26,3.76030870975023E-26
115.198989187917,2.1503479401245E-25,1.97213733606002E-25,5.19189867045049E-36,2.68659117518333E-28,9.82981401492291E-28,7.11934527085798E-26,2.9387659798462E-26,3.75968778757199E-26
115.471658720374,2.1501697549106E-25,1.97224029086721E-25,5.17512553647067E-36,2.66762332887323E-28,9.82635331017905E-28,7.1119505165219E-26,2.93752246327819E-26,3.75906574645255E-26
115.74497364629,2.14999281713542E-25,1.97234403702331E-25,5.15790570450444E-36,2.64878950141475E-28,9.82329744721483E-28,7.10456382787208E-26,2.93628033474887E-26,3.75844257916145E-26
116.018935493272,2.14981712794477E-25,1.97244857670884E-25,5.14025789337036E-36,2.63008874553144E-28,9.82064730737607E-28,7.09718519652311E-26,2.93503959231995E-26,3.75781827848681E-26
116.293545792548,2.14964268850301E-25,1.97255391212111E-25,5.1222003538403E-36,2.61152012064511E-28,9.81840384570422E-28,7.08981461410198E-26,2.9338002340597E-26,3.75719283723498E-26
116.568806078968,2.14946949999308E-25,1.97266004547427E-25,5.10375087908048E-36,2.59308269282842E-28,9.81656807678831E-28,7.0824520722481E-26,2.93256225804292E-26,3.75656624823023E-26
116.844717891014,2.14929756361654E-25,1.97276697899931E-25,5.08492681489542E-36,2.57477553475788E-28,9.81514108038183E-28,7.07509756261326E-26,2.93132566235096E-26,3.75593850431442E-26
117.121282770811,2.14912688059363E-25,1.97287471494414E-25,5.06574506977772E-36,2.55659772566703E-28,9.81412401119674E-28,7.06775107686164E-26,2.93009044507168E-26,3.7553095983467E-26
117.398502264133,2.14895745216319E-25,1.97298325557355E-25,5.04622212476671E-36,2.53854835130014E-28,9.81351807648648E-28,7.06041260666983E-26,2.9288566042995E-26,3.75467952320318E-26
117.676377920415,2.14878927958291E-25,1.97309260316932E-25,5.02637404311868E-36,2.52062650386607E-28,9.81332457379814E-28,7.05308214372679E-26,2.92762413813536E-26,3.75404827177662E-26
117.954911292757,2.14862236412919E-25,1.97320276003019E-25,5.00621647979219E-36,2.50283128199252E-28,9.81354486251338E-28,7.04575967973386E-26,2.92639304468674E-26,3.75341583697609E-26
118.234103937935,2.14845670709741E-25,1.9733137284721E-25,4.98576469075113E-36,2.48516179068069E-28,9.81418037494216E-28,7.03844520640478E-26,2.92516332206763E-26,3.75278221172669E-26
118.513957416413,2.14829230980166E-25,1.97342551082786E-25,4.96503354208872E-36,2.4676171412601E-28,9.81523262379809E-28,7.03113871546566E-26,2.92393496839855E-26,3.75214738896926E-26
118.794473292344,2.14812917357508E-25,1.97353810944755E-25,4.94403751897569E-36,2.45019645134384E-28,9.81670319812116E-28,7.02384019865499E-26,2.92270798180653E-26,3.75151136166002E-26
119.075653133587,2.14796729976982E-25,1.97365152669841E-25,4.92279073443559E-36,2.43289884478413E-28,9.81859376547476E-28,7.01654964772364E-26,2.92148236042515E-26,3.75087412277031E-26
119.35749851171,2.14780668975699E-25,1.97376576496482E-25,4.90130693795038E-36,2.41572345162814E-28,9.82090607921644E-28,7.00926705443485E-26,2.92025810239446E-26,3.75023566528625E-26
119.640011002001,2.14764734492686E-25,1.97388082664844E-25,4.87959952389945E-36,2.3986694080742E-28,9.82364197368124E-28,7.00199241056423E-26,2.91903520586107E-26,3.74959598220849E-26
119.923192183477,2.14748926668878E-25,1.97399671416821E-25,4.85768153983514E-36,2.38173585642822E-28,9.82680336548399E-28,6.99472570789974E-26,2.91781366897806E-26,3.74895506655188E-26
120.207043638894,2.14733245647142E-25,1.97411342996046E-25,4.83556569459784E-36,2.36492194506053E-28,9.8303922692531E-28,6.98746693824174E-26,2.91659348990506E-26,3.74831291134518E-26
120.491566954751,2.14717691572252E-25,1.97423097647877E-25,4.81326436627379E-36,2.34822682836296E-28,9.83441077529406E-28,6.98021609340294E-26,2.91537466680817E-26,3.74766950963077E-26
120.776763721305,2.14702264590931E-25,1.97434935619423E-25,4.79078960999864E-36,2.33164966670619E-28,9.83886108202325E-28,6.97297316520839E-26,2.91415719786002E-26,3.74702485446434E-26
121.062635532575,2.14686964851828E-25,1.97446857159534E-25,4.76815316560979E-36,2.31518962639752E-28,9.84374547556824E-28,6.96573814549553E-26,2.91294108123974E-26,3.74637893891464E-26
121.349183986354,2.14671792505536E-25,1.97458862518811E-25,4.74536646515061E-36,2.29884587963884E-28,9.8490663328829E-28,6.95851102611414E-26,2.91172631513296E-26,3.74573175606318E-26
121.636410684218,2.14656747704598E-25,1.97470951949608E-25,4.72244064022947E-36,2.28261760448489E-28,9.85482614532557E-28,6.95129179892638E-26,2.9105128977318E-26,3.74508329900391E-26
121.924317231531,2.14641830603513E-25,1.97483125706042E-25,4.69938652923666E-36,2.26650398480191E-28,9.86102749448767E-28,6.94408045580671E-26,2.90930082723489E-26,3.74443356084298E-26
122.21290523746,2.14627041358735E-25,1.97495384043985E-25,4.67621468442208E-36,2.25050421022646E-28,9.86767307171601E-28,6.93687698864201E-26,2.90809010184735E-26,3.74378253469844E-26
122.502176314978,2.14612380128688E-25,1.9750772722108E-25,4.65293537883678E-36,2.23461747612468E-28,9.87476567824748E-28,6.92968138933145E-26,2.9068807197808E-26,3.74313021369997E-26
122.792132080878,2.14597847073768E-25,1.97520155496741E-25,4.62955861314114E-36,2.21884298355167E-28,9.88230822397102E-28,6.92249364978659E-26,2.90567267925336E-26,3.74247659098858E-26
123.082774155778,2.14583442356349E-25,1.97532669132159E-25,4.60609412228264E-36,2.20317993921129E-28,9.8903037306899E-28,6.91531376193131E-26,2.90446597848963E-26,3.74182165971639E-26
123.374104164133,2.14569166140791E-25,1.97545268390302E-25,4.58255138204627E-36,2.18762755541618E-28,9.89875533897811E-28,6.90814171770185E-26,2.90326061572071E-26,3.74116541304627E-26
123.666123734244,2.1455501859345E-25,1.97557953535927E-25,4.55893961547997E-36,2.17218505004809E-28,9.90766631393647E-28,6.90097750904677E-26,2.90205658918417E-26,3.74050784415165E-26
123.958834498263,2.14540999882673E-25,1.97570724835574E-25,4.53526779919865E-36,2.15685164651849E-28,9.91704003266899E-28,6.89382112792702E-26,2.9008538971241E-26,3.7398489462162E-26
124.252238092209,2.14527110178822E-25,1.97583582557585E-25,4.51154466956885E-36,2.14162657372941E-28,9.92688000740865E-28,6.88667256631583E-26,2.89965253779105E-26,3.73918871243361E-26
124.54633615597,2.14513349654266E-25,1.97596526972094E-25,4.48777872877737E-36,2.12650906603465E-28,9.93718988010789E-28,6.87953181619881E-26,2.89845250944207E-26,3.73852713600726E-26
124.841130333318,2.14499718483396E-25,1.97609558351039E-25,4.46397825078648E-36,2.11149836320118E-28,9.94797342369994E-28,6.87239886957389E-26,2.89725381034069E-26,3.73786421015E-26
125.136622271914,2.14486216842631E-25,1.97622676968168E-25,4.44015128717822E-36,2.09659371037084E-28,9.95923454774674E-28,6.86527371845133E-26,2.89605643875694E-26,3.73719992808388E-26
125.432813623321,2.14472844910427E-25,1.9763588309904E-25,4.41630567289101E-36,2.08179435802236E-28,9.97097730793092E-28,6.85815635485373E-26,2.89486039296729E-26,3.7365342830399E-26
125.729706043008,2.14459602867281E-25,1.9764917702103E-25,4.39244903185071E-36,2.06709956193356E-28,9.98320590163038E-28,6.85104677081604E-26,2.89366567125475E-26,3.73586726825771E-26
126.027301190365,2.1444649089574E-25,1.97662559013337E-25,4.36858878249931E-36,2.05250858314386E-28,9.99592467253466E-28,6.84394495838551E-26,2.89247227190876E-26,3.7351988769854E-26
126.325600728709,2.14433509180407E-25,1.97676029356979E-25,4.34473214322369E-36,2.03802068791713E-28,1.00091381217726E-27,6.83685090962175E-26,2.89128019322528E-26,3.73452910247922E-26
126.624606325295,2.14420657907962E-25,1.97689588334819E-25,4.32088613768702E-36,2.02363514770464E-28,1.00228509091302E-27,6.82976461659667E-26,2.89008943350673E-26,3.73385793800333E-26
126.924319651321,2.14407937267151E-25,1.97703236231545E-25,4.2970576000657E-36,2.00935123910842E-28,1.0037067854636E-27,6.82268607139452E-26,2.88889999106201E-26,3.73318537682955E-26
127.224742381943,2.14395347448805E-25,1.97716973333686E-25,4.27325318019424E-36,1.99516824384482E-28,1.00517939463427E-27,6.81561526611188E-26,2.88771186420651E-26,3.7325114122371E-26
127.525876196284,2.14382888645853E-25,1.97730799929624E-25,4.24947934862088E-36,1.98108544870832E-28,1.00670343444619E-27,6.80855219285767E-26,2.88652505126208E-26,3.73183603751237E-26
127.827722777437,2.14370561053321E-25,1.97744716309586E-25,4.22574240157644E-36,1.96710214553562E-28,1.00827943872084E-27,6.8014968437531E-26,2.88533955055706E-26,3.73115924594865E-26
128.130283812483,2.14358364868345E-25,1.97758722765653E-25,4.20204846585902E-36,1.95321763116995E-28,1.00990795919156E-27,6.79444921093173E-26,2.88415536042629E-26,3.73048103084591E-26
128.433560992492,2.14346300290187E-25,1.97772819591774E-25,4.17840350363728E-36,1.9394312074257E-28,1.01158956706018E-27,6.78740928653943E-26,2.88297247921104E-26,3.72980138551051E-26
128.73755601254,2.14334367520237E-25,1.97787007083758E-25,4.15481331717466E-36,1.92574218105319E-28,1.01332485224224E-27,6.7803770627344E-26,2.8817909052591E-26,3.72912030325503E-26
129.042270571714,2.14322566762022E-25,1.97801285539286E-25,4.13128355347742E-36,1.91214986370382E-28,1.01511442493023E-27,6.77335253168716E-26,2.88061063692471E-26,3.72843777739796E-26
129.347706373122,2.14310898221219E-25,1.9781565525791E-25,4.10781970886886E-36,1.8986535718954E-28,1.01695891595302E-27,6.76633568558055E-26,2.87943167256861E-26,3.72775380126348E-26
129.653865123905,2.1429936210567E-25,1.97830116541071E-25,4.08442713349246E-36,1.88525262697765E-28,1.01885897697817E-27,6.75932651660973E-26,2.87825401055801E-26,3.72706836818124E-26
129.960748535243,2.14287958625386E-25,1.97844669692093E-25,4.06111103574649E-36,1.87194635509811E-28,1.02081528185424E-27,6.75232501698216E-26,2.87707764926658E-26,3.72638147148611E-26
130.268358322367,2.14276687992561E-25,1.97859315016187E-25,4.03787648665281E-36,1.85873408716819E-28,1.02282852690937E-27,6.74533117891767E-26,2.8759025870745E-26,3.72569310451794E-26
130.576696204567,2.14265550421584E-25,1.97874052820465E-25,4.0147284241623E-36,1.84561515882941E-28,1.0248994319071E-27,6.73834499464835E-26,2.8747288223684E-26,3.72500326062134E-26
130.885763905203,2.14254546129043E-25,1.97888883413933E-25,3.99167165739977E-36,1.83258891042003E-28,1.0270287403316E-27,6.73136645641864E-26,2.87355635354141E-26,3.72431193314543E-26
131.195563151716,2.14243675333754E-25,1.97903807107516E-25,3.96871087085091E-36,1.81965468694177E-28,1.02921722055341E-27,6.72439555648529E-26,2.87238517899313E-26,3.72361911544362E-26
131.506095675632,2.14232938256757E-25,1.9791882421404E-25,3.94585062849401E-36,1.80681183802684E-28,1.03146566662561E-27,6.71743228711737E-26,2.87121529712962E-26,3.72292480087338E-26
131.817363212578,2.14222335121331E-25,1.97933935048252E-25,3.92309537787916E-36,1.7940597179052E-28,1.03377489869696E-27,6.71047664059627E-26,2.87004670636347E-26,3.72222898279601E-26
132.129367502289,2.14211866153018E-25,1.97949139926822E-25,3.90044945415763E-36,1.78139768537203E-28,1.03614576445718E-27,6.70352860921568E-26,2.8688794051137E-26,3.72153165457639E-26
132.442110288616,2.14201531579624E-25,1.97964439168347E-25,3.87791708406434E-36,1.76882510375545E-28,1.03857913976501E-27,6.69658818528162E-26,2.86771339180585E-26,3.7208328095828E-26
132.755593319541,2.1419133163124E-25,1.97979833093355E-25,3.85550238985611E-36,1.75634134088443E-28,1.04107592958985E-27,6.68965536111243E-26,2.8665486648719E-26,3.72013244118666E-26
133.06981834718,2.14181266540258E-25,1.9799532202432E-25,3.83320939320859E-36,1.74394576905701E-28,1.04363706890645E-27,6.68273012903875E-26,2.86538522275036E-26,3.71943054276232E-26
133.384787127798,2.14171336541374E-25,1.98010906285646E-25,3.81104201907488E-36,1.73163776500864E-28,1.04626352389483E-27,6.67581248140356E-26,2.8642230638862E-26,3.71872710768684E-26
133.700501421817,2.14161541871621E-25,1.98026586203704E-25,3.78900409950867E-36,1.71941670988082E-28,1.04895629278081E-27,6.66890241056212E-26,2.86306218673087E-26,3.71802212933976E-26
134.016962993824,2.14151882770373E-25,1.98042362106809E-25,3.76709937745508E-36,1.70728198918994E-28,1.05171640720999E-27,6.66199990888205E-26,2.86190258974231E-26,3.71731560110287E-26
134.334173612585,2.14142359479359E-25,1.98058234325236E-25,3.74533151051209E-36,1.69523299279632E-28,1.0545449332547E-27,6.65510496874325E-26,2.86074427138496E-26,3.71660751636003E-26
134.652135051051,2.14132972242693E-25,1.98074203191233E-25,3.72370407466598E-36,1.68326911487351E-28,1.05744297248433E-27,6.64821758253796E-26,2.85958723012974E-26,3.71589786849691E-26
134.97084908637,2.14123721306878E-25,1.98090269039013E-25,3.70222056800391E-36,1.67138975387777E-28,1.06041166360628E-27,6.64133774267072E-26,2.85843146445406E-26,3.71518665090082E-26
135.290317499898,2.14114606920833E-25,1.98106432204769E-25,3.68088441440684E-36,1.65959431251777E-28,1.06345218334001E-27,6.63446544155841E-26,2.85727697284181E-26,3.71447385696043E-26
135.610542077203,2.14105629335909E-25,1.98122693026678E-25,3.65969896722655E-36,1.64788219772457E-28,1.06656574819215E-27,6.62760067163021E-26,2.8561237537834E-26,3.71375948006563E-26
135.931524608085,2.14096788805908E-25,1.98139051844904E-25,3.63866751294993E-36,1.63625282062168E-28,1.06975361541154E-27,6.6207434253276E-26,2.8549718057757E-26,3.71304351360727E-26
136.253266886575,2.14088085587107E-25,1.98155509001607E-25,3.61779327485454E-36,1.62470559649545E-28,1.07301708502575E-27,6.61389369510441E-26,2.8538211273221E-26,3.71232595097694E-26
136.575770710955,2.1407951993827E-25,1.98172064840942E-25,3.59707941665891E-36,1.61323994476565E-28,1.07635750102157E-27,6.60705147342678E-26,2.85267171693249E-26,3.71160678556682E-26
136.89903788376,2.14071092120686E-25,1.9818871970908E-25,3.57652904617166E-36,1.6018552889562E-28,1.07977625302491E-27,6.60021675277317E-26,2.85152357312324E-26,3.7108860107694E-26
137.223070211794,2.14062802398177E-25,1.98205473954194E-25,3.55614521894345E-36,1.59055105666615E-28,1.08327477828925E-27,6.59338952563436E-26,2.85037669441723E-26,3.71016361997732E-26
137.547869506135,2.14054651037125E-25,1.98222327926478E-25,3.53593094192601E-36,1.57932667954088E-28,1.08685456281088E-27,6.58656978451344E-26,2.84923107934384E-26,3.70943960658315E-26
137.87343758215,2.14046638306506E-25,1.98239281978148E-25,3.51588917714245E-36,1.56818159324348E-28,1.09051714437839E-27,6.57975752192582E-26,2.84808672643897E-26,3.70871396397916E-26
138.199776259502,2.14038764477904E-25,1.98256336463452E-25,3.49602284537373E-36,1.55711523742632E-28,1.0942641132327E-27,6.57295273039927E-26,2.84694363424501E-26,3.70798668555715E-26
138.526887362161,2.1403102982555E-25,1.98273491738673E-25,3.47633482986564E-36,1.54612705570285E-28,1.09809711493491E-27,6.56615540247383E-26,2.84580180131085E-26,3.70725776470824E-26
138.854772718414,2.14023434626336E-25,1.98290748162132E-25,3.45682798006163E-36,1.53521649561958E-28,1.10201785222282E-27,6.5593655307019E-26,2.84466122619193E-26,3.70652719482265E-26
139.183434160875,2.14015979159857E-25,1.98308106094196E-25,3.43750511536649E-36,1.52438300862828E-28,1.10602808740834E-27,6.55258310764819E-26,2.84352190745015E-26,3.7057949692895E-26
139.512873526499,2.14008663708442E-25,1.98325565897294E-25,3.41836902894635E-36,1.51362605005836E-28,1.11012964457904E-27,6.54580812588974E-26,2.84238384365397E-26,3.70506108149664E-26
139.843092656583,2.14001488557175E-25,1.98343127935906E-25,3.39942249157083E-36,1.50294507908942E-28,1.11432441223964E-27,6.53904057801592E-26,2.84124703337835E-26,3.7043255248304E-26
140.174093396789,2.13994453993934E-25,1.98360792576572E-25,3.38066825550316E-36,1.49233955872406E-28,1.11861434566846E-27,6.53228045662843E-26,2.84011147520476E-26,3.70358829267543E-26
140.505877597142,2.13987560309439E-25,1.98378560187919E-25,3.36210905844485E-36,1.48180895576083E-28,1.12300146991983E-27,6.52552775434129E-26,2.83897716772122E-26,3.70284937841451E-26
140.838447112048,2.1398080779727E-25,1.9839643114064E-25,3.34374762754139E-36,1.47135274076738E-28,1.1274878827358E-27,6.51878246378086E-26,2.83784410952225E-26,3.70210877542829E-26
141.171803800304,2.13974196753918E-25,1.98414405807513E-25,3.32558668345607E-36,1.46097038805381E-28,1.13207575714776E-27,6.51204457758581E-26,2.8367122992089E-26,3.70136647709517E-26
141.505949525104,2.13967727478821E-25,1.98432484563408E-25,3.30762894451942E-36,1.4506613756462E-28,1.13676734495447E-27,6.50531408840719E-26,2.83558173538878E-26,3.70062247679107E-26
141.840886154054,2.13961400274409E-25,1.98450667785287E-25,3.28987713096211E-36,1.44042518526037E-28,1.14156498000574E-27,6.49859098890834E-26,2.83445241667599E-26,3.69987676788922E-26
142.176615559178,2.13955215446157E-25,1.98468955852223E-25,3.2723339692396E-36,1.43026130227571E-28,1.14647108196978E-27,6.49187527176495E-26,2.83332434169121E-26,3.69912934376E-26
142.513139616935,2.1394917330261E-25,1.98487349145384E-25,3.25500219645749E-36,1.42016921570936E-28,1.15148815928328E-27,6.48516692966507E-26,2.83219750906162E-26,3.69838019777073E-26
142.850460208221,2.13943274155467E-25,1.98505848048067E-25,3.23788456490686E-36,1.41014841819041E-28,1.1566188138625E-27,6.47846595530905E-26,2.83107191742098E-26,3.69762932328548E-26
143.188579218387,2.13937518319599E-25,1.98524452945677E-25,3.22098384671973E-36,1.40019840593443E-28,1.16186574472525E-27,6.47177234140961E-26,2.82994756540957E-26,3.69687671366486E-26
143.527498537245,2.13931906113132E-25,1.98543164225757E-25,3.204302838655E-36,1.39031867871806E-28,1.16723175214572E-27,6.46508608069181E-26,2.82882445167422E-26,3.69612236226587E-26
143.867220059082,2.13926437857495E-25,1.9856198227798E-25,3.1878443670266E-36,1.38050873985381E-28,1.17271974286441E-27,6.45840716589304E-26,2.82770257486833E-26,3.69536626244169E-26
144.207745682666,2.13921113877473E-25,1.98580907494152E-25,3.17161129278557E-36,1.37076809616514E-28,1.17833273405486E-27,6.45173558976306E-26,2.82658193365185E-26,3.69460840754149E-26
144.549077311261,2.13915934501298E-25,1.9859994026824E-25,3.15560651676908E-36,1.36109625796154E-28,1.18407385917729E-27,6.44507134506394E-26,2.82546252669127E-26,3.69384879091023E-26
144.891216852637,2.13910900060697E-25,1.98619080996355E-25,3.13983298513034E-36,1.35149273901395E-28,1.18994637264586E-27,6.43841442457015E-26,2.82434435265967E-26,3.6930874058885E-26
145.234166219076,2.13906010890966E-25,1.98638330076764E-25,3.12429369496396E-36,1.34195705653023E-28,1.19595365589222E-27,6.43176482106848E-26,2.82322741023668E-26,3.69232424581231E-26
145.57792732739,2.13901267331066E-25,1.98657687909911E-25,3.10899170014256E-36,1.3324887311309E-28,1.20209922288794E-27,6.42512252735807E-26,2.82211169810851E-26,3.69155930401294E-26
145.922502098925,2.13896669723694E-25,1.98677154898406E-25,3.09393011738181E-36,1.32308728682497E-28,1.20838672719098E-27,6.41848753625045E-26,2.82099721496793E-26,3.6907925738167E-26
146.267892459577,2.13892218415366E-25,1.98696731447036E-25,3.07911213255179E-36,1.31375225098603E-28,1.21481996779192E-27,6.41185984056948E-26,2.81988395951431E-26,3.69002404854478E-26
146.614100339799,2.13887913756525E-25,1.98716417962782E-25,3.06454100725443E-36,1.30448315432839E-28,1.22140289657341E-27,6.40523943315138E-26,2.81877193045359E-26,3.6892537215131E-26
146.961127674615,2.1388375610163E-25,1.98736214854812E-25,3.05022008568799E-36,1.29527953088354E-28,1.2281396258939E-27,6.39862630684475E-26,2.81766112649828E-26,3.68848158603204E-26
147.308976403627,2.13879745809264E-25,1.98756122534492E-25,3.03615280182109E-36,1.28614091797661E-28,1.23503443618756E-27,6.39202045451056E-26,2.8165515463675E-26,3.68770763540634E-26
147.657648471029,2.13875883242251E-25,1.98776141415398E-25,3.02234268690096E-36,1.27706685620315E-28,1.24209178463993E-27,6.38542186902212E-26,2.81544318878697E-26,3.68693186293489E-26
148.007145825617,2.13872168767776E-25,1.98796271913317E-25,3.00879337732177E-36,1.26805688940597E-28,1.24931631393915E-27,6.37883054326514E-26,2.81433605248899E-26,3.68615426191053E-26
148.3574704208,2.13868602757509E-25,1.98816514446259E-25,2.99550862288189E-36,1.25911056465218E-28,1.25671286159235E-27,6.37224647013768E-26,2.81323013621247E-26,3.68537482561989E-26
148.708624214608,2.13865185587742E-25,1.98836869434451E-25,2.98249229546045E-36,1.25022743221041E-28,1.26428647039892E-27,6.3656696425502E-26,2.81212543870293E-26,3.68459354734323E-26
149.060609169709,2.13861917639547E-25,1.98857337300363E-25,2.96974839814646E-36,1.24140704552813E-28,1.2720423987167E-27,6.35910005342553E-26,2.8110219587125E-26,3.68381042035422E-26
149.413427253415,2.13858799298921E-25,1.98877918468705E-25,2.95728107485655E-36,1.23264896120925E-28,1.27998613196151E-27,6.35253769569887E-26,2.80991969499993E-26,3.68302543791977E-26
149.767080437695,2.13855830956954E-25,1.98898613366423E-25,2.94509462048007E-36,1.22395273899173E-28,1.28812339475766E-27,6.34598256231782E-26,2.80881864633058E-26,3.6822385932999E-26
150.121570699184,2.1385301301002E-25,1.98919422422729E-25,2.93319349159394E-36,1.21531794172544E-28,1.29646016364196E-27,6.33943464624234E-26,2.80771881147645E-26,3.68144987974749E-26
150.476900019197,2.13850345859961E-25,1.9894034606909E-25,2.9215823177932E-36,1.20674413535018E-28,1.30500268089765E-27,6.33289394044483E-26,2.80662018921616E-26,3.68065929050817E-26
150.833070383739,2.13847829914289E-25,1.98961384739237E-25,2.9102659136869E-36,1.1982308888738E-28,1.31375746901618E-27,6.32636043791004E-26,2.80552277833497E-26,3.67986681882009E-26
151.190083783515,2.13845465586436E-25,1.98982538869188E-25,2.89924929161389E-36,1.18977777435053E-28,1.32273134655184E-27,6.31983413163514E-26,2.80442657762478E-26,3.67907245791379E-26
151.547942213941,2.13843253295958E-25,1.99003808897234E-25,2.88853767513748E-36,1.18138436685943E-28,1.33193144441658E-27,6.31331501462969E-26,2.80333158588414E-26,3.678276201012E-26
151.906647675158,2.13841193468812E-25,1.9902519526395E-25,2.87813651338345E-36,1.17305024448301E-28,1.34136522400845E-27,6.30680307991564E-26,2.80223780191824E-26,3.67747804132947E-26
152.26620217204,2.13839286537641E-25,1.99046698412221E-25,2.86805149629185E-36,1.16477498828598E-28,1.35104049600539E-27,6.30029832052737E-26,2.80114522453894E-26,3.67667797207279E-26
152.626607714207,2.13837532942058E-25,1.99068318787222E-25,2.85828857085944E-36,1.15655818229418E-28,1.36096544075041E-27,6.29380072951166E-26,2.80005385256474E-26,3.67587598644024E-26
152.987866316035,2.13835933128979E-25,1.99090056836446E-25,2.84885395845692E-36,1.14839941347364E-28,1.37114863016753E-27,6.2873102999277E-26,2.79896368482084E-26,3.67507207762158E-26
153.349979996669,2.13834487552971E-25,1.99111913009698E-25,2.83975417331302E-36,1.14029827170979E-28,1.38159905092448E-27,6.28082702484711E-26,2.79787472013908E-26,3.67426623879791E-26
153.712950780031,2.13833196676638E-25,1.99133887759113E-25,2.83099604226655E-36,1.13225434978681E-28,1.39232612978639E-27,6.2743508973539E-26,2.79678695735799E-26,3.6734584631415E-26
154.076780694836,2.1383206097102E-25,1.99155981539155E-25,2.82258672589708E-36,1.12426724336715E-28,1.40333976021178E-27,6.26788191054454E-26,2.7957003953228E-26,3.67264874381559E-26
154.4414717746,2.13831080916049E-25,1.99178194806629E-25,2.81453374115619E-36,1.11633655097118E-28,1.41465033142987E-27,6.2614200575279E-26,2.7946150328854E-26,3.67183707397423E-26
154.807026057651,2.13830257001021E-25,1.9920052802068E-25,2.80684498563325E-36,1.10846187395695E-28,1.42626875950656E-27,6.25496533142529E-26,2.79353086890439E-26,3.67102344676214E-26
155.173445587144,2.13829589725134E-25,1.99222981642815E-25,2.79952876360319E-36,1.10064281650018E-28,1.43820652073991E-27,6.24851772537046E-26,2.79244790224508E-26,3.67020785531449E-26
155.540732411069,2.13829079598057E-25,1.992455561369E-25,2.79259381401915E-36,1.0928789855743E-28,1.45047568782271E-27,6.24207723250959E-26,2.79136613177947E-26,3.66939029275676E-26
155.908888582261,2.13828727140543E-25,1.99268251969167E-25,2.78604934062959E-36,1.08516999093069E-28,1.46308896857055E-27,6.23564384600131E-26,2.79028555638629E-26,3.66857075220457E-26
156.277916158417,2.13828532885119E-25,1.99291069608224E-25,2.77990504441858E-36,1.07751544507903E-28,1.47605974803983E-27,6.22921755901671E-26,2.78920617495097E-26,3.66774922676351E-26
156.647817202105,2.13828497376825E-25,1.99314009525066E-25,2.7741711585891E-36,1.06991496326778E-28,1.48940213377708E-27,6.22279836473929E-26,2.78812798636569E-26,3.66692570952894E-26
157.018593780772,2.13828621174021E-25,1.99337072193075E-25,2.76885848633325E-36,1.06236816346487E-28,1.5031310047837E-27,6.21638625636504E-26,2.78705098952933E-26,3.66610019358589E-26
157.390247966761,2.13828904849278E-25,1.9936025808803E-25,2.76397844165983E-36,1.05487466633841E-28,1.51726206471828E-27,6.2099812271024E-26,2.78597518334755E-26,3.66527267200882E-26
157.762781837319,2.13829348990353E-25,1.99383567688122E-25,2.75954309358015E-36,1.04743409523765E-28,1.53181189944962E-27,6.20358327017226E-26,2.78490056673271E-26,3.66444313786149E-26
158.136197474609,2.13829954201251E-25,1.99407001473951E-25,2.75556521398683E-36,1.04004607617399E-28,1.54679803922856E-27,6.19719237880802E-26,2.78382713860397E-26,3.66361158419679E-26
158.510496965724,2.13830721103404E-25,1.99430559928537E-25,2.75205832959898E-36,1.03271023780218E-28,1.56223902688346E-27,6.19080854625549E-26,2.7827548978872E-26,3.66277800405655E-26
158.885682402697,2.1383165033696E-25,1.99454243537333E-25,2.74903677839028E-36,1.02542621140161E-28,1.57815449128913E-27,6.18443176577301E-26,2.78168384351507E-26,3.66194239047142E-26
159.261755882511,2.13832742562204E-25,1.99478052788224E-25,2.74651577096629E-36,1.01819363085779E-28,1.59456522767452E-27,6.17806203063136E-26,2.780613974427E-26,3.66110473646064E-26
159.638719507114,2.13833998461131E-25,1.99501988171539E-25,2.74451145741269E-36,1.01101213264389E-28,1.61149328523805E-27,6.17169933411385E-26,2.77954528956922E-26,3.66026503503193E-26
160.016575383428,2.1383541873919E-25,1.99526050180064E-25,2.74304100020021E-36,1.00388135580246E-28,1.62896206261566E-27,6.16534366951624E-26,2.77847778789471E-26,3.65942327918129E-26
160.395325623364,2.13837004127192E-25,1.99550239309037E-25,2.74212265380431E-36,9.96800941927256E-29,1.64699641230182E-27,6.15899503014682E-26,2.77741146836326E-26,3.65857946189283E-26
160.774972343829,2.13838755383453E-25,1.99574556056169E-25,2.74177585178037E-36,9.89770535145224E-29,1.66562275483821E-27,6.15265340932634E-26,2.77634632994147E-26,3.65773357613863E-26
161.155517666744,2.13840673296156E-25,1.9959900092164E-25,2.7420213021299E-36,9.82789782098568E-29,1.68486920417675E-27,6.14631880038809E-26,2.77528237160273E-26,3.65688561487857E-26
